artist,birth_date,birth_place,death_date,artist_age,title,winning_bid,low_est,high_est,auction_date,category,style,size,medium,area_or_vol,auction_dt_age
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,"UNTITLED, 2012",,5000.0,6670.0,2014-10-01,,, 23.5 in x 18 in, bronze on wood ,423.0,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,"UNTITLED, 2003",312.0,680.0,850.0,2014-08-01,,, 9.5 in x 13.5 in, pen and ink on paper ,128.25,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,UNTITLED,1574.0,1695.0,2545.0,2014-08-01,,, 8.5 in x 11.5 in, gouache on box board ,97.75,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,UNTITLED,1413.0,2545.0,3390.0,2014-08-01,,, 12 in x 16 in, gouache on box board ,192.0,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,UNTITLED,985.0,1695.0,2545.0,2014-08-01,,, 9 in x 12 in, gouache on box board ,108.0,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,UNTITLED,1103.0,1695.0,2545.0,2014-08-01,,, 9 in x 12 in, gouache on box board ,108.0,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,UNTITLED,1105.0,2545.0,3390.0,2014-08-01,,, 12 in x 16 in, gouache on box board ,192.0,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,UNTITLED,983.0,1695.0,2545.0,2014-08-01,,, 9 in x 12 in, gouache on box board ,108.0,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,UNTITLED,983.0,1695.0,2545.0,2014-08-01,,, 9 in x 12 in, gouache on box board ,108.0,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,UNTITLED,983.0,1695.0,2545.0,2014-08-01,,, 9 in x 12 in, gouache on box board ,108.0,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,UNTITLED,1223.0,1695.0,2545.0,2014-08-01,,, 9.5 in x 13.5 in, gouache on box board ,128.25,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,UNTITLED,2511.0,2545.0,3390.0,2014-08-01,,, 12 in x 16 in, gouache & collage on box board ,192.0,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,UNTITLED,1205.0,2545.0,3390.0,2014-08-01,,, 12 in x 16 in, gouache on box board ,192.0,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,UNTITLED,1210.0,1695.0,2545.0,2014-08-01,,, 9 in x 12 in, gouache on box board ,108.0,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,UNTITLED,983.0,1695.0,2545.0,2014-08-01,,, 9 in x 12 in, gouache on box board ,108.0,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,UNTITLED,1440.0,1695.0,2545.0,2014-08-01,,, 9 in x 12 in, gouache on box board ,108.0,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,UNTITLED,1415.0,1695.0,2545.0,2014-08-01,,, 9 in x 12 in, gouache on box board ,108.0,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,UNTITLED,1237.0,1695.0,2545.0,2014-08-01,,, 9 in x 12 in, gouache on box board ,108.0,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,UNTITLED,1583.0,1695.0,2545.0,2014-08-01,,, 12 in x 16 in, gouache on box board ,192.0,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,UNTITLED,775.0,1695.0,2545.0,2014-08-01,,, 9 in x 12 in, gouache on box board ,108.0,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,UNTITLED,743.0,1695.0,2545.0,2014-08-01,,, 9 in x 12 in, gouache on box board ,108.0,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,UNTITLED,983.0,1695.0,2545.0,2014-08-01,,, 9 in x 12 in, gouache on box board ,108.0,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,UNTITLED,1158.0,1695.0,2545.0,2014-08-01,,, 9 in x 12 in, gouache on box board ,108.0,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,UNTITLED,863.0,1695.0,2545.0,2014-08-01,,, 9 in x 12 in, gouache on box board ,108.0,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,UNTITLED,1216.0,1695.0,2545.0,2014-08-01,,, 9 in x 12 in, gouache on box board ,108.0,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,UNTITLED,1038.0,1695.0,2545.0,2014-08-01,,, 9 in x 12.5 in, gouache on box board ,112.5,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,UNTITLED,885.0,1695.0,2545.0,2014-08-01,,, 9 in x 12 in, gouache on box board ,108.0,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,"UNTITLED, 1970's",2141.0,3450.0,5175.0,2014-07-01,,, 11 in x 15 in, gouache & collage on paper ,165.0,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,"HEAD, 2010",3368.0,2590.0,3450.0,2014-07-01,,, 22 in x 12.5 in, bronze ,275.0,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,UNTITLED,1800.0,3390.0,4240.0,2014-04-01,,, 11 in x 10.5 in, bronze  ,115.5,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,"UNTITLED, 1981",3051.0,3390.0,5085.0,2014-04-01,,, 9 in x 13 in, watercolour and ink on paper ,117.0,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,UNTITLED,1607.0,1695.0,2545.0,2014-04-01,,, 10.5 in x 8.5 in, bronze  ,89.25,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,UNTITLED,1787.0,1020.0,1360.0,2014-04-01,,, 9.5 in x 13 in, pen on paper pasted on board ,123.5,74.0
k laxma goud,1940-01-01,Nizampur Andhra Pradesh,,79.0,UNTITLED,1617.0,1695.0,2545.0,2014-04-01,,, 13 in x 9 in, bronze  ,117.0,74.0
soumitra gouri,1968-01-01,Vadodara,,51.0,UNTITLED,180.0,1000.0,1500.0,2017-04-01,,, 8.2 in x 5.5 in,mixed media ,45.099999999999994,49.0
ge guanzhong,1977-01-01,,,42.0,Untitled,21985.0,11765.0,14710.0,2019-03-26,painting,figurative, 73.5 x 158.25 in," ink, watercolour and mineral colour on handmade paper ",11631.375,42.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Ganesh,43428.0,26090.0,31885.0,2019-06-01,sculpture,figurative, 25.5 in x 25.5 in," wood, leather and nail on board ",650.25,94.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,,12000.0,15000.0,2018-12-01,painting,abstract, 25.75 x 31.5 in, mixed media on canvas ,811.125,93.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,46478.0,36235.0,50725.0,2018-12-01,painting,figurative, 59.5 x 59.5 in, mixed media on canvas ,3540.25,93.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,63776.0,39165.0,44760.0,2018-09-20,relief sculpture,abstract, 44 in x 36.25 in," oil on burnt wood, leather, cowrie shells and ceramic beads on plyboard ",1595.0,93.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,,12125.0,15155.0,2018-06-01,painting,figurative, 13 x 18.5 in, gouache and pen on handmade paper pasted on board ,240.5,93.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,19800.0,18185.0,22730.0,2018-06-01,painting,figurative, 27.5 x 32.25 in, mixed media on canvas ,886.875,93.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,,23440.0,31250.0,2017-06-01,painting,figurative, 48 x 33 in, mixed media on canvas ,1584.0,92.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,13770.0,14755.0,18035.0,2015-04-15,painting,figurative, 27 x 33 in, oil and wax on canvas ,891.0,90.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,31800.0,25000.0,30000.0,2014-12-01,painting,figurative, 35.5 x 71.5 in, mixed media on canvas ,2538.25,89.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,16500.0,10000.0,13335.0,2014-12-01,painting,figurative, 30 x 30 in, oil on canvas ,900.0,89.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,24000.0,6670.0,10000.0,2014-09-04,painting,figurative, 35 x 35 in, mixed media on canvas ,1225.0,89.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Raising of Lazarus,,16395.0,19675.0,2013-09-01,sculpture,, 55 in x 39.5 in," burnt wood, leather, cowrie shell and ceramic bead ",2172.5,88.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,7490.0,5175.0,6900.0,2013-08-01,painting,, 12 x 12 in, mixed media on canvas ,144.0,88.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,6715.0,5770.0,7695.0,2013-05-01,painting,figurative, 11.5 x 11.5 in, mixed media on canvas ,132.25,88.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,9300.0,5770.0,7695.0,2013-03-01,painting,figurative, 12 x 12 in, mixed media on canvas ,144.0,88.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,31315.0,28850.0,34620.0,2013-02-01,painting,figurative, 35 x 35 in, mixed media on canvas ,1225.0,88.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,37320.0,28305.0,33965.0,2013-01-01,painting,figurative, 41.5 x 41.5 in, mixed media on canvas ,1722.25,88.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,8400.0,5665.0,7550.0,2013-01-01,painting,figurative, 12 x 12 in, mixed media on canvas ,144.0,88.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,5774.0,5770.0,7695.0,2012-11-01,painting,figurative, 12 x 12 in, mixed media on canvas ,144.0,87.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,5820.0,5770.0,7695.0,2012-11-01,painting,figurative, 11.5 x 11.5 in, mixed media on canvas ,132.25,87.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,6780.0,5560.0,7410.0,2012-07-01,painting,figurative, 12 x 12 in, mixed media on canvas ,144.0,87.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,5131.0,5560.0,7410.0,2012-07-01,painting,figurative, 12 x 12 in, mixed media on canvas ,144.0,87.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,9912.0,6000.0,8000.0,2012-05-01,painting,figurative, 12 x 12 in, mixed media on canvas ,144.0,87.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,7812.0,6000.0,8000.0,2012-05-01,painting,figurative, 12 x 12 in, mixed media on canvas ,144.0,87.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,7224.0,6125.0,8165.0,2012-04-01,painting,figurative, 12 x 12 in, mixed media on canvas ,144.0,87.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,9924.0,6125.0,8165.0,2012-04-01,painting,figurative, 12 x 12 in, mixed media on canvas ,144.0,87.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,,61225.0,81635.0,2012-03-01,painting,figurative, 59 x 59 in, oil on canvas ,3481.0,87.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,11820.0,6000.0,8000.0,2012-01-01,painting,figurative, 11.5 x 11.5 in, mixed media on canvas ,132.25,87.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,12720.0,6000.0,8000.0,2012-01-01,painting,figurative, 11.5 x 11.5 in, mixed media on canvas ,132.25,87.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,37674.0,31580.0,39475.0,2007-12-01,painting,figurative, 44 x 33 in, mixed media on canvas ,1452.0,82.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,20075.0,10000.0,15000.0,2006-05-01,painting,abstract, 42 x 42 in, mixed media on canvas ,1764.0,81.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,33550.0,15000.0,20000.0,2006-05-01,painting,abstract, 48 x 81 in, mixed media on canvas ,3888.0,81.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,22055.0,5685.0,6820.0,2005-12-01,painting,abstract, 27 x 32.5 in, mixed media on canvas ,877.5,80.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,22450.0,5685.0,6820.0,2005-12-01,painting,abstract, 26 x 31.5 in, mixed media on canvas ,819.0,80.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,11605.0,7560.0,9890.0,2005-05-01,painting,figurative, 30 x 30 in, mixed media on canvas ,900.0,80.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,16931.0,12780.0,15000.0,2004-12-01,painting,figurative, 34 x 45 in, mixed media on canvas ,1530.0,79.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,The Magicians,6300.0,4750.0,6750.0,2003-05-01,painting,abstract, 60 x 42.5 in, mixed media on canvas ,2550.0,78.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,,1500.0,1700.0,2002-05-01,painting,figurative, 21.25 x 14 in, ink on paper ,297.5,77.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,,6300.0,8500.0,2002-05-01,painting,figurative, 23.5 x 23.5 in, mixed media on canvas ,552.25,77.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,,1500.0,1700.0,2002-05-01,painting,figurative, 19 x 15 in, pencil on paper ,285.0,77.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,,2000.0,2600.0,2001-12-01,painting,figurative, 11 x 11 in, mixed media on canvas ,121.0,76.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,Untitled,,7900.0,10000.0,2001-12-01,painting,figurative, 35 x 35 in, mixed media on canvas ,1225.0,76.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,"UNTITLED, 1962",5280.0,12000.0,15000.0,2019-04-01,,, 25.75 in x 31.5 in, mixed media on canvas ,811.125,94.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,UNTITLED,3180.0,5075.0,6525.0,2019-01-01,,, 23.25 in x 18.25 in, pencil on paper pasted on paper ,424.3125,94.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,"UNTITLED, 1990",2883.0,6350.0,9525.0,2018-01-01,,, 13.75 in x 21 in, pen on handmade paper ,288.75,93.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,"UNTITLED, 2007",25319.0,28575.0,34925.0,2018-01-01,,, 29.5 in x 29.5 in, mixed media on canvas ,870.25,93.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,"UNTITLED, 2010",45600.0,54690.0,70315.0,2017-10-01,,, 59.25 in x 59.25 in, mixed media on canvas ,3510.5625,92.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,UNTITLED,3398.0,5470.0,7035.0,2017-07-01,,, 23.25 in x 18.25 in, pencil on handmade paper pasted on mountboard ,424.3125,92.0
satish gujral,1925-01-01,Jhelum present day Pakistan,,94.0,"UNTITLED, 2004",8503.0,8625.0,12070.0,2014-07-01,,, 35 in x 16 in, brass  ,560.0,89.0
ajit gupta,1923-01-01,,2001-01-01,78.0,,,3000.0,5000.0,2016-06-01,painting,abstract, 19 x 23.75 in, watercolour and pastel on paper ,451.25,78.0
ajit gupta,1923-01-01,,2001-01-01,78.0,Untitled,2040.0,2000.0,3000.0,2016-06-01,painting,abstract, 14.25 x 20.5 in, watercolour and pastel on paper ,292.125,78.0
mayyur kailash gupta,1961-01-01,,,58.0,Teen Istree - 07,4600.0,4375.0,5625.0,2007-09-01,sculpture,still life, 9.5 in x 21 in, wood and stainless steel ,199.5,46.0
mayyur kailash gupta,1961-01-01,,,58.0,From my Collection - 07,4313.0,4375.0,5625.0,2007-09-01,sculpture,still life, 7 in x 54 in, wood ,378.0,46.0
mayyur kailash gupta,1961-01-01,,,58.0,Moon Girl II,2703.0,1515.0,1980.0,2007-03-01,sculpture,figurative, 13 x 9.5 in, wood ,123.5,46.0
mayyur kailash gupta,1961-01-01,,,58.0,For You,2990.0,2095.0,2560.0,2007-03-01,sculpture,figurative, 16 x 9 in, wood ,144.0,46.0
mayyur kailash gupta,1961-01-01,,,58.0,"FROM MEMORY, 2007",504.0,1475.0,2945.0,2019-04-01,,, 48.5 in x 9 in, wood ,436.5,58.0
probir gupta,1960-01-01,,,59.0,Migrants and Scafoldings,5797.0,7250.0,10145.0,2019-01-18,painting,, 50 x 68 in, acrylic and iron oxides on canvas ,3400.0,59.0
probir gupta,1960-01-01,,,59.0,All in the Landscape,,12245.0,14290.0,2008-11-01,painting,landscape, 45 x 72 in, mixed media on paper ,3240.0,48.0
probir gupta,1960-01-01,,,59.0,"UNTITLED, 1994",2932.0,1590.0,2385.0,2018-01-01,,, 60.75 in x 50.75 in, oil on canvas ,3083.0625,58.0
probir gupta,1960-01-01,,,59.0,"BLUE PRINT & DISLOCATED SPINE, 2005",4600.0,5000.0,6670.0,2014-11-01,,, 107.5 in x 120 in, oil and acrylic on canvas ,12900.0,54.0
probir gupta,1960-01-01,,,59.0,"SHAKTI TRANSFORMED â REPLACEMENT OF MAN POWER, 2002",1210.0,835.0,1170.0,2014-11-01,,, 18 in x 13 in, mixed media ,234.0,54.0
sakshi gupta,1979-01-01,New Delhi,,40.0,Landscape of Waking Memories,8940.0,8700.0,11595.0,2018-12-01,sculpture,still life, 32.75 in x 21.75 in," galvanised wire, mesh and chicken feathers ",712.3125,39.0
sakshi gupta,1979-01-01,New Delhi,,40.0,Everything is you,6295.0,6560.0,9840.0,2014-02-15,sculpture,figurative, 17 in x 16 in, metal chips ,272.0,35.0
sakshi gupta,1979-01-01,New Delhi,,40.0,Everything is You,,6820.0,7955.0,2011-08-01,sculpture,, 17 x 16 in, metal chips ,272.0,32.0
sakshi gupta,1979-01-01,New Delhi,,40.0,UNTITLED,389.0,515.0,665.0,2018-07-01,,, 10.25 in x 9 in,cast iron ,92.25,39.0
sangeeta gupta,1958-01-01,Gorakhpur,,61.0,Untitled,360.0,1155.0,1540.0,2013-02-01,painting,abstract, 50 x 40 in, acrylic on canvas ,2000.0,55.0
sangeeta gupta,1958-01-01,Gorakhpur,,61.0,Untitled,480.0,1155.0,1540.0,2013-02-01,painting,abstract, 50 x 40 in, acrylic on canvas ,2000.0,55.0
sangeeta gupta,1958-01-01,Gorakhpur,,61.0,"DESERT SUN, 2002",1122.0,870.0,1160.0,2019-05-01,,, 47.75 in x 35.25 in, acrylic on canvas ,1683.1875,61.0
sangeeta gupta,1958-01-01,Gorakhpur,,61.0,"TOUCH DOWN, 2002",889.0,1450.0,2175.0,2019-05-01,,, 59.5 in x 47.5 in, acrylic and oil on canvas ,2826.25,61.0
satish gupta,1947-01-01,New Delhi,,72.0,"GWAL, 2008",,21670.0,25000.0,2014-10-01,,, 36 in x 36 in, mixed media on canvas ,1296.0,67.0
shilpa gupta,1976-01-01,Mumbai,,43.0,,2899.0,3625.0,5075.0,2019-01-18,painting,, 13.5 x 13.5 in, digital photograph on photograph paper ,182.25,43.0
shilpa gupta,1976-01-01,Mumbai,,43.0,There is No Explosive in This - II,8262.0,3280.0,4920.0,2015-02-12,digital art,figurative, 27.5 x 41.5 in, print on archival paper ,1141.25,39.0
shilpa gupta,1976-01-01,Mumbai,,43.0,Security Cap,360.0,135.0,170.0,2013-11-01,photography,still life, 36 x 23.5 in, digital c print on acid free paper ,846.0,37.0
shilpa gupta,1976-01-01,Mumbai,,43.0,Untitled,,3000.0,5000.0,2013-09-01,print making,figurative, 21.5 x 28.5 in, digital c print on mounted on plastic ,612.75,37.0
shilpa gupta,1976-01-01,Mumbai,,43.0,Security Cap,430.0,140.0,175.0,2013-08-01,photography,still life, 36 x 23.5 in, digital c print on acid free paper ,846.0,37.0
shilpa gupta,1976-01-01,Mumbai,,43.0,Security Cap,480.0,155.0,195.0,2013-02-01,photography,still life, 35.5 x 23.5 in, digital c print on acid free paper ,834.25,37.0
shilpa gupta,1976-01-01,Mumbai,,43.0,Untitled,720.0,650.0,835.0,2012-07-01,photography,figurative, 13.5 x 19.5 in, archival print on paper ,263.25,36.0
shilpa gupta,1976-01-01,Mumbai,,43.0,There is No Explosive in This - Room Series,1762.0,1855.0,2780.0,2012-07-01,photography,still life, 35 x 53.5 in, digital print on canvas ,1872.5,36.0
shilpa gupta,1976-01-01,Mumbai,,43.0,Security Cap,240.0,150.0,190.0,2012-07-01,photography,still life, 35.5 x 23.5 in, digital c print on acid free paper ,834.25,36.0
shilpa gupta,1976-01-01,Mumbai,,43.0,There is No Border Here,,3450.0,4140.0,2011-05-01,photography,landscape, 31 x 83.5 in,digital print on archival paper ,2588.5,35.0
shilpa gupta,1976-01-01,Mumbai,,43.0,There is no Explosive in This â II,3920.0,3410.0,4550.0,2011-02-01,photography,landscape, 28 x 42 in, digital print on archival paper ,1176.0,35.0
shilpa gupta,1976-01-01,Mumbai,,43.0,There is No Explosive in This,,6385.0,8515.0,2009-06-01,print making,still life, 35.5 x 54 in, digital print on canvas ,1917.0,33.0
shilpa gupta,1976-01-01,Mumbai,,43.0,There is No Border Here,3220.0,4000.0,6000.0,2009-03-01,print making,landscape, 31 x 41.5 in, digital print on archival paper ,1286.5,33.0
shilpa gupta,1976-01-01,Mumbai,,43.0,There is No Border Here,,5000.0,7000.0,2009-03-01,print making,landscape, 31 x 83.5 in, digital print on archival paper pasted on board ,2588.5,33.0
shilpa gupta,1976-01-01,Mumbai,,43.0,There is no Border Here,6337.0,8335.0,12500.0,2008-12-01,photography,landscape, 31 x 41.5 in,archival print on paper pasted on sunboard ,1286.5,32.0
shilpa gupta,1976-01-01,Mumbai,,43.0,There is No Explosive in This,26163.0,10000.0,15000.0,2008-09-01,print making,figurative, 27.5 x 41.5 in, digital c print on paper ,1141.25,32.0
shilpa gupta,1976-01-01,Mumbai,,43.0,Untitled,27797.0,5925.0,7240.0,2008-03-01,photography,landscape, 30.25 x 40 in, archival print on paper ,1210.0,32.0
shilpa gupta,1976-01-01,Mumbai,,43.0,UNTITLED,2340.0,2460.0,4100.0,2014-12-01,,, 25 in x 39.5 in,digital print on flex ,987.5,38.0
shilpa gupta,1976-01-01,Mumbai,,43.0,"SECURITY CAP ED - 12/50, 2008",120.0,140.0,170.0,2014-08-01,,, 36 x 23.5 in, digital c print on acid free paper ,846.0,38.0
shilpa gupta,1976-01-01,Mumbai,,43.0,"THERE IS NO EXPLOSIVE IN THIS #2, 2007",1800.0,1695.0,2545.0,2014-05-01,,, 27.5 in x 41.5 in, c print + diasec on archival paper ,1141.25,38.0
shilpa gupta,1976-01-01,Mumbai,,43.0,"SECURITY CAP, 2008",501.0,140.0,170.0,2014-04-01,,, 36 x 23.5 in, digital c print on acid free paper ,846.0,38.0
subodh gupta,1964-01-01,"Khagul, Bihar",,55.0,Untitled,15000.0,14495.0,21740.0,2019-06-01,painting,figurative, 32.5 x 60.5 in, acrylic on canvas ,1966.25,55.0
subodh gupta,1964-01-01,"Khagul, Bihar",,55.0,This Side is the Other Side,257916.0,144930.0,217395.0,2018-12-01,sculpture,still life, 39.25 in x 70.75 in, bronze ,2776.9375,54.0
subodh gupta,1964-01-01,"Khagul, Bihar",,55.0,Hungry God,222000.0,200000.0,300000.0,2018-06-01,sculpture,still life, 104 in x 196 in, stainless steel ,20384.0,54.0
subodh gupta,1964-01-01,"Khagul, Bihar",,55.0,Untitled,99909.0,90910.0,121215.0,2018-06-01,painting,still life, 65.5 x 89.75 in, oil on canvas ,5878.625,54.0
subodh gupta,1964-01-01,"Khagul, Bihar",,55.0,Untitled,39063.0,23440.0,31250.0,2017-10-31,sculpture,, 16.5 in x 12.5 in, stainless steel ,206.25,53.0
subodh gupta,1964-01-01,"Khagul, Bihar",,55.0,Untitled (Guldasta),57143.0,47620.0,63495.0,2017-09-21,sculpture,still life, 31 in x 17 in,stainless steel ,527.0,53.0
subodh gupta,1964-01-01,"Khagul, Bihar",,55.0,Sat Samunder Par (9),111000.0,93750.0,125000.0,2017-06-01,painting,figurative, 65.25 x 89.75 in, oil on canvas ,5856.1875,53.0
subodh gupta,1964-01-01,"Khagul, Bihar",,55.0,Untitled,168000.0,150000.0,200000.0,2016-06-01,sculpture,still life, 47 in x 42 in, stainless steel ,1974.0,52.0
subodh gupta,1964-01-01,"Khagul, Bihar",,55.0,Round the Corner,,80000.0,120000.0,2016-06-01,painting,landscape, 66 x 90 in, oil on canvas ,5940.0,52.0
subodh gupta,1964-01-01,"Khagul, Bihar",,55.0,Sat Samunder Par (9),132353.0,102945.0,132355.0,2016-02-24,painting,figurative, 65.25 x 89.75 in, oil on canvas ,5856.1875,52.0
subodh gupta,1964-01-01,"Khagul, Bihar",,55.0,Untitled,138462.0,107695.0,153850.0,2015-09-10,painting,still life, 65.5 x 89.5 in, oil on canvas ,5862.25,51.0
subodh gupta,1964-01-01,"Khagul, Bihar",,55.0,Idol Thief - 2,177049.0,196725.0,295085.0,2015-02-12,painting,still life, 77.5 x 143 in, oil on canvas ,11082.5,51.0
